"","SiteSubsitePlot","Class","CoverChange","Duration"
"3326","LORI:LORI1:LORI1_T5","Boreal",0,16
"3327","LORI:LORI1:LORI1_T5","Cosmopolitan",-0.680438272035732,16
"3328","LORI:LORI1:LORI1_T5","High_Low_Arctic",0,16
"3329","LORI:LORI1:LORI1_T5","Low_Arctic",0,16
"3330","LORI:LORI1:LORI1_T5","Low_Arctic_Boreal",0.680438272035731,16
"3331","LORI:LORI1:LORI1_T6","Boreal",0,16
"3332","LORI:LORI1:LORI1_T6","Cosmopolitan",1.78061629926127,16
"3333","LORI:LORI1:LORI1_T6","High_Low_Arctic",0,16
"3334","LORI:LORI1:LORI1_T6","Low_Arctic",0,16
"3335","LORI:LORI1:LORI1_T6","Low_Arctic_Boreal",-1.78061629926127,16
"3336","LORI:LORI1:LORI1_T7","Boreal",0,16
"3337","LORI:LORI1:LORI1_T7","Cosmopolitan",-0.279715677241017,16
"3338","LORI:LORI1:LORI1_T7","High_Low_Arctic",0,16
"3339","LORI:LORI1:LORI1_T7","Low_Arctic",0,16
"3340","LORI:LORI1:LORI1_T7","Low_Arctic_Boreal",0.279715677241016,16
"3341","LORI:LORI1:LORI1_T8","Boreal",0,16
"3342","LORI:LORI1:LORI1_T8","Cosmopolitan",2.6218416364526,16
"3343","LORI:LORI1:LORI1_T8","High_Low_Arctic",0,16
"3344","LORI:LORI1:LORI1_T8","Low_Arctic",0,16
"3345","LORI:LORI1:LORI1_T8","Low_Arctic_Boreal",-2.6218416364526,16
"3346","LORI:LORI1:LORI1_T9","Boreal",0,16
"3347","LORI:LORI1:LORI1_T9","Cosmopolitan",-1.39539738847173,16
"3348","LORI:LORI1:LORI1_T9","High_Low_Arctic",0,16
"3349","LORI:LORI1:LORI1_T9","Low_Arctic",0,16
"3350","LORI:LORI1:LORI1_T9","Low_Arctic_Boreal",1.39539738847173,16
"3351","LORI:LORI3:LORI3_T1","Boreal",0,16
"3352","LORI:LORI3:LORI3_T1","Cosmopolitan",-1.29413709554461,16
"3353","LORI:LORI3:LORI3_T1","High_Low_Arctic",0,16
"3354","LORI:LORI3:LORI3_T1","Low_Arctic",0,16
"3355","LORI:LORI3:LORI3_T1","Low_Arctic_Boreal",1.29413709554461,16
"3356","LORI:LORI3:LORI3_T10","Boreal",0,16
"3357","LORI:LORI3:LORI3_T10","Cosmopolitan",4.76190476190476,16
"3358","LORI:LORI3:LORI3_T10","High_Low_Arctic",0,16
"3359","LORI:LORI3:LORI3_T10","Low_Arctic",0,16
"3360","LORI:LORI3:LORI3_T10","Low_Arctic_Boreal",-4.76190476190476,16
"3361","LORI:LORI3:LORI3_T11","Boreal",0,16
"3362","LORI:LORI3:LORI3_T11","Cosmopolitan",4.98140276301807,16
"3363","LORI:LORI3:LORI3_T11","High_Low_Arctic",0,16
"3364","LORI:LORI3:LORI3_T11","Low_Arctic",0,16
"3365","LORI:LORI3:LORI3_T11","Low_Arctic_Boreal",-4.98140276301807,16
"3366","LORI:LORI3:LORI3_T12","Boreal",0,16
"3367","LORI:LORI3:LORI3_T12","Cosmopolitan",2.02393458216715,16
"3368","LORI:LORI3:LORI3_T12","High_Low_Arctic",0,16
"3369","LORI:LORI3:LORI3_T12","Low_Arctic",0,16
"3370","LORI:LORI3:LORI3_T12","Low_Arctic_Boreal",-2.02393458216715,16
"3371","LORI:LORI3:LORI3_T13","Boreal",0,16
"3372","LORI:LORI3:LORI3_T13","Cosmopolitan",0.220722037853475,16
"3373","LORI:LORI3:LORI3_T13","High_Low_Arctic",0,16
"3374","LORI:LORI3:LORI3_T13","Low_Arctic",0,16
"3375","LORI:LORI3:LORI3_T13","Low_Arctic_Boreal",-0.220722037853474,16
"3376","LORI:LORI3:LORI3_T14","Boreal",0,16
"3377","LORI:LORI3:LORI3_T14","Cosmopolitan",4.09201680809988,16
"3378","LORI:LORI3:LORI3_T14","High_Low_Arctic",0,16
"3379","LORI:LORI3:LORI3_T14","Low_Arctic",0,16
"3380","LORI:LORI3:LORI3_T14","Low_Arctic_Boreal",-4.09201680809988,16
"3381","LORI:LORI3:LORI3_T15","Boreal",0,16
"3382","LORI:LORI3:LORI3_T15","Cosmopolitan",1.83231135076669,16
"3383","LORI:LORI3:LORI3_T15","High_Low_Arctic",0,16
"3384","LORI:LORI3:LORI3_T15","Low_Arctic",0,16
"3385","LORI:LORI3:LORI3_T15","Low_Arctic_Boreal",-1.83231135076668,16
"3386","LORI:LORI3:LORI3_T16","Boreal",0,16
"3387","LORI:LORI3:LORI3_T16","Cosmopolitan",1.29474682593344,16
"3388","LORI:LORI3:LORI3_T16","High_Low_Arctic",0,16
"3389","LORI:LORI3:LORI3_T16","Low_Arctic",0,16
"3390","LORI:LORI3:LORI3_T16","Low_Arctic_Boreal",-1.29474682593344,16
"3391","LORI:LORI3:LORI3_T17","Boreal",0,16
"3392","LORI:LORI3:LORI3_T17","Cosmopolitan",2.06435648508819,16
"3393","LORI:LORI3:LORI3_T17","High_Low_Arctic",0,16
"3394","LORI:LORI3:LORI3_T17","Low_Arctic",0,16
"3395","LORI:LORI3:LORI3_T17","Low_Arctic_Boreal",-2.06435648508819,16
"3396","LORI:LORI3:LORI3_T18","Boreal",0,16
"3397","LORI:LORI3:LORI3_T18","Cosmopolitan",0.807614284962782,16
"3398","LORI:LORI3:LORI3_T18","High_Low_Arctic",0,16
"3399","LORI:LORI3:LORI3_T18","Low_Arctic",0,16
"3400","LORI:LORI3:LORI3_T18","Low_Arctic_Boreal",-0.807614284962781,16
"3401","LORI:LORI3:LORI3_T19","Boreal",0,16
"3402","LORI:LORI3:LORI3_T19","Cosmopolitan",2.63269197683088,16
"3403","LORI:LORI3:LORI3_T19","High_Low_Arctic",0,16
"3404","LORI:LORI3:LORI3_T19","Low_Arctic",0,16
"3405","LORI:LORI3:LORI3_T19","Low_Arctic_Boreal",-2.63269197683088,16
"3406","LORI:LORI3:LORI3_T2","Boreal",0,16
"3407","LORI:LORI3:LORI3_T2","Cosmopolitan",1.08967690885167,16
"3408","LORI:LORI3:LORI3_T2","High_Low_Arctic",0,16
"3409","LORI:LORI3:LORI3_T2","Low_Arctic",0,16
"3410","LORI:LORI3:LORI3_T2","Low_Arctic_Boreal",-1.08967690885167,16
"3411","LORI:LORI3:LORI3_T20","Boreal",0,16
"3412","LORI:LORI3:LORI3_T20","Cosmopolitan",0.0244602694778115,16
"3413","LORI:LORI3:LORI3_T20","High_Low_Arctic",0,16
"3414","LORI:LORI3:LORI3_T20","Low_Arctic",0,16
"3415","LORI:LORI3:LORI3_T20","Low_Arctic_Boreal",-0.0244602694778102,16
"3416","LORI:LORI3:LORI3_T3","Boreal",0,16
"3417","LORI:LORI3:LORI3_T3","Cosmopolitan",3.17988064791134,16
"3418","LORI:LORI3:LORI3_T3","High_Low_Arctic",0,16
"3419","LORI:LORI3:LORI3_T3","Low_Arctic",0,16
"3420","LORI:LORI3:LORI3_T3","Low_Arctic_Boreal",-3.17988064791134,16
"3421","LORI:LORI3:LORI3_T4","Boreal",0,16
"3422","LORI:LORI3:LORI3_T4","Cosmopolitan",2.4665811611752,16
"3423","LORI:LORI3:LORI3_T4","High_Low_Arctic",0,16
"3424","LORI:LORI3:LORI3_T4","Low_Arctic",0,16
"3425","LORI:LORI3:LORI3_T4","Low_Arctic_Boreal",-2.4665811611752,16
"3426","LORI:LORI3:LORI3_T5","Boreal",0,16
"3427","LORI:LORI3:LORI3_T5","Cosmopolitan",0.565479155252279,16
"3428","LORI:LORI3:LORI3_T5","High_Low_Arctic",0,16
"3429","LORI:LORI3:LORI3_T5","Low_Arctic",0,16
"3430","LORI:LORI3:LORI3_T5","Low_Arctic_Boreal",-0.565479155252278,16
"3431","LORI:LORI3:LORI3_T6","Boreal",0,16
"3432","LORI:LORI3:LORI3_T6","Cosmopolitan",4.23370025402201,16
"3433","LORI:LORI3:LORI3_T6","High_Low_Arctic",0,16
"3434","LORI:LORI3:LORI3_T6","Low_Arctic",0,16
"3435","LORI:LORI3:LORI3_T6","Low_Arctic_Boreal",-4.23370025402201,16
"3436","LORI:LORI3:LORI3_T7","Boreal",0,16
"3437","LORI:LORI3:LORI3_T7","Cosmopolitan",3.05535129808716,16
"3438","LORI:LORI3:LORI3_T7","High_Low_Arctic",0,16
"3439","LORI:LORI3:LORI3_T7","Low_Arctic",0,16
"3440","LORI:LORI3:LORI3_T7","Low_Arctic_Boreal",-3.05535129808716,16
"3441","LORI:LORI3:LORI3_T8","Boreal",0,16
"3442","LORI:LORI3:LORI3_T8","Cosmopolitan",2.56532300420168,16
"3443","LORI:LORI3:LORI3_T8","High_Low_Arctic",0,16
"3444","LORI:LORI3:LORI3_T8","Low_Arctic",0,16
"3445","LORI:LORI3:LORI3_T8","Low_Arctic_Boreal",-2.56532300420168,16
"3446","LORI:LORI3:LORI3_T9","Boreal",0,16
"3447","LORI:LORI3:LORI3_T9","Cosmopolitan",2.31866946451727,16
"3448","LORI:LORI3:LORI3_T9","High_Low_Arctic",0,16
"3449","LORI:LORI3:LORI3_T9","Low_Arctic",0,16
"3450","LORI:LORI3:LORI3_T9","Low_Arctic_Boreal",-2.31866946451727,16
"3451","LORI:LORI4:LORI4_T1","Boreal",-0.00973520249221184,16
"3452","LORI:LORI4:LORI4_T1","Cosmopolitan",-0.198902519921741,16
"3453","LORI:LORI4:LORI4_T1","High_Low_Arctic",0,16
"3454","LORI:LORI4:LORI4_T1","Low_Arctic",0,16
"3455","LORI:LORI4:LORI4_T1","Low_Arctic_Boreal",0.208637722413952,16
"3456","LORI:LORI4:LORI4_T10","Boreal",0,16
"3457","LORI:LORI4:LORI4_T10","Cosmopolitan",1.68565449895373,16
"3458","LORI:LORI4:LORI4_T10","High_Low_Arctic",0,16
"3459","LORI:LORI4:LORI4_T10","Low_Arctic",0,16
"3460","LORI:LORI4:LORI4_T10","Low_Arctic_Boreal",-1.68565449895373,16
"3461","LORI:LORI4:LORI4_T11","Boreal",0,16
"3462","LORI:LORI4:LORI4_T11","Cosmopolitan",0.504670372085842,16
"3463","LORI:LORI4:LORI4_T11","High_Low_Arctic",0,16
"3464","LORI:LORI4:LORI4_T11","Low_Arctic",0,16
"3465","LORI:LORI4:LORI4_T11","Low_Arctic_Boreal",-0.504670372085843,16
"3466","LORI:LORI4:LORI4_T12","Boreal",0,16
"3467","LORI:LORI4:LORI4_T12","Cosmopolitan",-1.02526826447343,16
"3468","LORI:LORI4:LORI4_T12","High_Low_Arctic",0,16
"3469","LORI:LORI4:LORI4_T12","Low_Arctic",0,16
"3470","LORI:LORI4:LORI4_T12","Low_Arctic_Boreal",1.02526826447343,16
"3471","LORI:LORI4:LORI4_T13","Boreal",0,16
"3472","LORI:LORI4:LORI4_T13","Cosmopolitan",-2.7176338040738,16
"3473","LORI:LORI4:LORI4_T13","High_Low_Arctic",0,16
"3474","LORI:LORI4:LORI4_T13","Low_Arctic",0,16
"3475","LORI:LORI4:LORI4_T13","Low_Arctic_Boreal",2.7176338040738,16
"3476","LORI:LORI4:LORI4_T14","Boreal",0,16
"3477","LORI:LORI4:LORI4_T14","Cosmopolitan",-1.443137468319,16
"3478","LORI:LORI4:LORI4_T14","High_Low_Arctic",0,16
"3479","LORI:LORI4:LORI4_T14","Low_Arctic",0,16
"3480","LORI:LORI4:LORI4_T14","Low_Arctic_Boreal",1.443137468319,16
"3481","LORI:LORI4:LORI4_T15","Boreal",0,16
"3482","LORI:LORI4:LORI4_T15","Cosmopolitan",2.797862739919,16
"3483","LORI:LORI4:LORI4_T15","High_Low_Arctic",0,16
"3484","LORI:LORI4:LORI4_T15","Low_Arctic",0,16
"3485","LORI:LORI4:LORI4_T15","Low_Arctic_Boreal",-2.797862739919,16
"3486","LORI:LORI4:LORI4_T16","Boreal",0,16
"3487","LORI:LORI4:LORI4_T16","Cosmopolitan",4.0406378600823,16
"3488","LORI:LORI4:LORI4_T16","High_Low_Arctic",0,16
"3489","LORI:LORI4:LORI4_T16","Low_Arctic",0,16
"3490","LORI:LORI4:LORI4_T16","Low_Arctic_Boreal",-4.0406378600823,16
"3491","LORI:LORI4:LORI4_T17","Boreal",0,16
"3492","LORI:LORI4:LORI4_T17","Cosmopolitan",-1.31495105138157,16
"3493","LORI:LORI4:LORI4_T17","High_Low_Arctic",0,16
"3494","LORI:LORI4:LORI4_T17","Low_Arctic",0,16
"3495","LORI:LORI4:LORI4_T17","Low_Arctic_Boreal",1.31495105138157,16
"3496","LORI:LORI4:LORI4_T18","Boreal",0,16
"3497","LORI:LORI4:LORI4_T18","Cosmopolitan",-2.53405806514468,16
"3498","LORI:LORI4:LORI4_T18","High_Low_Arctic",0,16
"3499","LORI:LORI4:LORI4_T18","Low_Arctic",0,16
"3500","LORI:LORI4:LORI4_T18","Low_Arctic_Boreal",2.53405806514468,16
"3501","LORI:LORI4:LORI4_T19","Boreal",0,16
"3502","LORI:LORI4:LORI4_T19","Cosmopolitan",-3.28985436767699,16
"3503","LORI:LORI4:LORI4_T19","High_Low_Arctic",0,16
"3504","LORI:LORI4:LORI4_T19","Low_Arctic",0,16
"3505","LORI:LORI4:LORI4_T19","Low_Arctic_Boreal",3.28985436767699,16
"3506","LORI:LORI4:LORI4_T2","Boreal",0,16
"3507","LORI:LORI4:LORI4_T2","Cosmopolitan",-4.25349077181047,16
"3508","LORI:LORI4:LORI4_T2","High_Low_Arctic",0,16
"3509","LORI:LORI4:LORI4_T2","Low_Arctic",0,16
"3510","LORI:LORI4:LORI4_T2","Low_Arctic_Boreal",4.25349077181047,16
"3511","LORI:LORI4:LORI4_T20","Boreal",0,16
"3512","LORI:LORI4:LORI4_T20","Cosmopolitan",-0.651804546519803,16
"3513","LORI:LORI4:LORI4_T20","High_Low_Arctic",0,16
"3514","LORI:LORI4:LORI4_T20","Low_Arctic",0,16
"3515","LORI:LORI4:LORI4_T20","Low_Arctic_Boreal",0.651804546519803,16
"3516","LORI:LORI4:LORI4_T3","Boreal",0,16
"3517","LORI:LORI4:LORI4_T3","Cosmopolitan",-0.280562825143118,16
"3518","LORI:LORI4:LORI4_T3","High_Low_Arctic",0,16
"3519","LORI:LORI4:LORI4_T3","Low_Arctic",0,16
"3520","LORI:LORI4:LORI4_T3","Low_Arctic_Boreal",0.280562825143117,16
"3521","LORI:LORI4:LORI4_T4","Boreal",0,16
"3522","LORI:LORI4:LORI4_T4","Cosmopolitan",-0.441772804158126,16
"3523","LORI:LORI4:LORI4_T4","High_Low_Arctic",0,16
"3524","LORI:LORI4:LORI4_T4","Low_Arctic",0,16
"3525","LORI:LORI4:LORI4_T4","Low_Arctic_Boreal",0.441772804158125,16
"3526","LORI:LORI4:LORI4_T5","Boreal",0,16
"3527","LORI:LORI4:LORI4_T5","Cosmopolitan",0.299293098206141,16
"3528","LORI:LORI4:LORI4_T5","High_Low_Arctic",0,16
"3529","LORI:LORI4:LORI4_T5","Low_Arctic",0,16
"3530","LORI:LORI4:LORI4_T5","Low_Arctic_Boreal",-0.299293098206141,16
"3531","LORI:LORI4:LORI4_T6","Boreal",0,16
"3532","LORI:LORI4:LORI4_T6","Cosmopolitan",-0.242985125084516,16
"3533","LORI:LORI4:LORI4_T6","High_Low_Arctic",0,16
"3534","LORI:LORI4:LORI4_T6","Low_Arctic",0,16
"3535","LORI:LORI4:LORI4_T6","Low_Arctic_Boreal",0.242985125084517,16
"3536","LORI:LORI4:LORI4_T7","Boreal",0,16
"3537","LORI:LORI4:LORI4_T7","Cosmopolitan",-2.02484698157135,16
"3538","LORI:LORI4:LORI4_T7","High_Low_Arctic",0,16
"3539","LORI:LORI4:LORI4_T7","Low_Arctic",0,16
"3540","LORI:LORI4:LORI4_T7","Low_Arctic_Boreal",2.02484698157135,16
"3541","LORI:LORI4:LORI4_T8","Boreal",0,16
"3542","LORI:LORI4:LORI4_T8","Cosmopolitan",-1.83929672838939,16
"3543","LORI:LORI4:LORI4_T8","High_Low_Arctic",0,16
"3544","LORI:LORI4:LORI4_T8","Low_Arctic",0,16
"3545","LORI:LORI4:LORI4_T8","Low_Arctic_Boreal",1.83929672838939,16
"3546","LORI:LORI4:LORI4_T9","Boreal",0,16
"3547","LORI:LORI4:LORI4_T9","Cosmopolitan",-3.17013044740375,16
"3548","LORI:LORI4:LORI4_T9","High_Low_Arctic",0,16
"3549","LORI:LORI4:LORI4_T9","Low_Arctic",0,16
"3550","LORI:LORI4:LORI4_T9","Low_Arctic_Boreal",3.17013044740375,16
"3551","PYRAMIDEN:PYR:14","Boreal",0,8
"3552","PYRAMIDEN:PYR:14","Cosmopolitan",0.236411114491428,8
"3553","PYRAMIDEN:PYR:14","High_Low_Arctic",0.41387790284961,8
"3554","PYRAMIDEN:PYR:14","Low_Arctic",0,8
"3555","PYRAMIDEN:PYR:14","Low_Arctic_Boreal",-0.216763005780347,8
"3556","PYRAMIDEN:PYR:16","Boreal",0,8
"3557","PYRAMIDEN:PYR:16","Cosmopolitan",-0.857353880549345,8
"3558","PYRAMIDEN:PYR:16","High_Low_Arctic",0.710635579687001,8
"3559","PYRAMIDEN:PYR:16","Low_Arctic",0,8
"3560","PYRAMIDEN:PYR:16","Low_Arctic_Boreal",-0.100806451612903,8
"3561","PYRAMIDEN:PYR:18","Boreal",0,8
"3562","PYRAMIDEN:PYR:18","Cosmopolitan",-1.01744186046512,8
"3563","PYRAMIDEN:PYR:18","High_Low_Arctic",1.30813953488372,8
"3564","PYRAMIDEN:PYR:18","Low_Arctic",0,8
"3565","PYRAMIDEN:PYR:18","Low_Arctic_Boreal",-0.145348837209302,8
"3566","PYRAMIDEN:PYR:20","Boreal",0,8
"3567","PYRAMIDEN:PYR:20","Cosmopolitan",1.08870468885315,8
"3568","PYRAMIDEN:PYR:20","High_Low_Arctic",-0.211864406779661,8
"3569","PYRAMIDEN:PYR:20","Low_Arctic",0,8
"3570","PYRAMIDEN:PYR:20","Low_Arctic_Boreal",-0.211864406779661,8
"3571","PYRAMIDEN:PYR:22","Boreal",0,8
"3572","PYRAMIDEN:PYR:22","Cosmopolitan",0.459126253325147,8
"3573","PYRAMIDEN:PYR:22","High_Low_Arctic",-0.459126253325148,8
"3574","PYRAMIDEN:PYR:22","Low_Arctic",0,8
"3575","PYRAMIDEN:PYR:22","Low_Arctic_Boreal",0,8
"3576","PYRAMIDEN:PYR:27","Boreal",0,8
"3577","PYRAMIDEN:PYR:27","Cosmopolitan",0.277777777777775,8
"3578","PYRAMIDEN:PYR:27","High_Low_Arctic",-0.277777777777778,8
"3579","PYRAMIDEN:PYR:27","Low_Arctic",0,8
"3580","PYRAMIDEN:PYR:27","Low_Arctic_Boreal",0,8
"3581","PYRAMIDEN:PYR:3","Boreal",0,8
"3582","PYRAMIDEN:PYR:3","Cosmopolitan",0.682471264367816,8
"3583","PYRAMIDEN:PYR:3","High_Low_Arctic",-0.682471264367816,8
"3584","PYRAMIDEN:PYR:3","Low_Arctic",0,8
"3585","PYRAMIDEN:PYR:3","Low_Arctic_Boreal",0,8
"3586","PYRAMIDEN:PYR:30","Boreal",0,8
"3587","PYRAMIDEN:PYR:30","Cosmopolitan",-1.24403544648943,8
"3588","PYRAMIDEN:PYR:30","High_Low_Arctic",1.24403544648943,8
"3589","PYRAMIDEN:PYR:30","Low_Arctic",0,8
"3590","PYRAMIDEN:PYR:30","Low_Arctic_Boreal",0,8
"3591","PYRAMIDEN:PYR:31","Boreal",0,8
"3592","PYRAMIDEN:PYR:31","Cosmopolitan",0.0678571428571431,8
"3593","PYRAMIDEN:PYR:31","High_Low_Arctic",0.110714285714286,8
"3594","PYRAMIDEN:PYR:31","Low_Arctic",0,8
"3595","PYRAMIDEN:PYR:31","Low_Arctic_Boreal",0,8
"3596","PYRAMIDEN:PYR:35","Boreal",0,8
"3597","PYRAMIDEN:PYR:35","Cosmopolitan",0.823583743842365,8
"3598","PYRAMIDEN:PYR:35","High_Low_Arctic",-0.823583743842365,8
"3599","PYRAMIDEN:PYR:35","Low_Arctic",0,8
"3600","PYRAMIDEN:PYR:35","Low_Arctic_Boreal",0,8
"3601","PYRAMIDEN:PYR:37","Boreal",0,8
"3602","PYRAMIDEN:PYR:37","Cosmopolitan",0.0945029753194806,8
"3603","PYRAMIDEN:PYR:37","High_Low_Arctic",-0.094502975319481,8
"3604","PYRAMIDEN:PYR:37","Low_Arctic",0,8
"3605","PYRAMIDEN:PYR:37","Low_Arctic_Boreal",0,8
"3606","PYRAMIDEN:PYR:41","Boreal",0,8
"3607","PYRAMIDEN:PYR:41","Cosmopolitan",-1.70608108108108,8
"3608","PYRAMIDEN:PYR:41","High_Low_Arctic",1.53716216216216,8
"3609","PYRAMIDEN:PYR:41","Low_Arctic",0,8
"3610","PYRAMIDEN:PYR:41","Low_Arctic_Boreal",0.168918918918919,8
"3611","PYRAMIDEN:PYR:44","Boreal",0,8
"3612","PYRAMIDEN:PYR:44","Cosmopolitan",0.574133763094279,8
"3613","PYRAMIDEN:PYR:44","High_Low_Arctic",-0.0730257856567284,8
"3614","PYRAMIDEN:PYR:44","Low_Arctic",0,8
"3615","PYRAMIDEN:PYR:44","Low_Arctic_Boreal",0.183823529411765,8
"3616","PYRAMIDEN:PYR:45","Boreal",0,8
"3617","PYRAMIDEN:PYR:45","Cosmopolitan",-0.350490196078431,8
"3618","PYRAMIDEN:PYR:45","High_Low_Arctic",0.475490196078431,8
"3619","PYRAMIDEN:PYR:45","Low_Arctic",0,8
"3620","PYRAMIDEN:PYR:45","Low_Arctic_Boreal",0,8
"3621","PYRAMIDEN:PYR:46","Boreal",0,8
"3622","PYRAMIDEN:PYR:46","Cosmopolitan",0.550110218863173,8
"3623","PYRAMIDEN:PYR:46","High_Low_Arctic",-0.146630451897339,8
"3624","PYRAMIDEN:PYR:46","Low_Arctic",0,8
"3625","PYRAMIDEN:PYR:46","Low_Arctic_Boreal",0,8
"3626","PYRAMIDEN:PYR:47","Boreal",0,8
"3627","PYRAMIDEN:PYR:47","Cosmopolitan",-0.233333333333333,8
"3628","PYRAMIDEN:PYR:47","High_Low_Arctic",0.148148148148148,8
"3629","PYRAMIDEN:PYR:47","Low_Arctic",0,8
"3630","PYRAMIDEN:PYR:47","Low_Arctic_Boreal",0.185185185185185,8
"3631","PYRAMIDEN:PYR:48","Boreal",0,8
"3632","PYRAMIDEN:PYR:48","Cosmopolitan",-0.0839194373401515,8
"3633","PYRAMIDEN:PYR:48","High_Low_Arctic",0.131873401534527,8
"3634","PYRAMIDEN:PYR:48","Low_Arctic",0,8
"3635","PYRAMIDEN:PYR:48","Low_Arctic_Boreal",-0.0479539641943734,8
"3636","PYRAMIDEN:PYR:5","Boreal",0,8
"3637","PYRAMIDEN:PYR:5","Cosmopolitan",0.717468805704101,8
"3638","PYRAMIDEN:PYR:5","High_Low_Arctic",-0.548128342245989,8
"3639","PYRAMIDEN:PYR:5","Low_Arctic",0,8
"3640","PYRAMIDEN:PYR:5","Low_Arctic_Boreal",0.0579322638146167,8
"3641","PYRAMIDEN:PYR:7","Boreal",0,8
"3642","PYRAMIDEN:PYR:7","Cosmopolitan",0.649533462033462,8
"3643","PYRAMIDEN:PYR:7","High_Low_Arctic",-0.0542953667953668,8
"3644","PYRAMIDEN:PYR:7","Low_Arctic",0,8
"3645","PYRAMIDEN:PYR:7","Low_Arctic_Boreal",0,8
"3646","QHI:HE:1","Boreal",0,23
"3647","QHI:HE:1","Cosmopolitan",0.584862943668144,23
"3648","QHI:HE:1","High_Low_Arctic",0,23
"3649","QHI:HE:1","Low_Arctic",0,23
"3650","QHI:HE:1","Low_Arctic_Boreal",-0.560519012610156,23
"3651","QHI:HE:2","Boreal",0,23
"3652","QHI:HE:2","Cosmopolitan",0.106415323806628,23
"3653","QHI:HE:2","High_Low_Arctic",0,23
"3654","QHI:HE:2","Low_Arctic",0,23
"3655","QHI:HE:2","Low_Arctic_Boreal",-0.288841593189419,23
"3656","QHI:HE:3","Boreal",0,18
"3657","QHI:HE:3","Cosmopolitan",-0.504466293939978,18
"3658","QHI:HE:3","High_Low_Arctic",0,18
"3659","QHI:HE:3","Low_Arctic",0,18
"3660","QHI:HE:3","Low_Arctic_Boreal",0.420924105134631,18
"3661","QHI:HE:5","Boreal",0,17
"3662","QHI:HE:5","Cosmopolitan",0.245891879018814,17
"3663","QHI:HE:5","High_Low_Arctic",0,17
"3664","QHI:HE:5","Low_Arctic",0,17
"3665","QHI:HE:5","Low_Arctic_Boreal",-0.139318885448916,17
"3666","QHI:HE:6","Boreal",0,9
"3667","QHI:HE:6","Cosmopolitan",0.561209012437605,9
"3668","QHI:HE:6","High_Low_Arctic",0,9
"3669","QHI:HE:6","Low_Arctic",0,9
"3670","QHI:HE:6","Low_Arctic_Boreal",0.423319820192494,9
"3671","QHI:KO:1","Boreal",0,23
"3672","QHI:KO:1","Cosmopolitan",-0.556169929314683,23
"3673","QHI:KO:1","High_Low_Arctic",0,23
"3674","QHI:KO:1","Low_Arctic",0,23
"3675","QHI:KO:1","Low_Arctic_Boreal",0.497319390282547,23
"3676","QHI:KO:2","Boreal",0,23
"3677","QHI:KO:2","Cosmopolitan",0.263504611330698,23
"3678","QHI:KO:2","High_Low_Arctic",0,23
"3679","QHI:KO:2","Low_Arctic",0,23
"3680","QHI:KO:2","Low_Arctic_Boreal",-0.263504611330698,23
"3681","QHI:KO:3","Boreal",0,23
"3682","QHI:KO:3","Cosmopolitan",0.2651696129957,23
"3683","QHI:KO:3","High_Low_Arctic",0,23
"3684","QHI:KO:3","Low_Arctic",0,23
"3685","QHI:KO:3","Low_Arctic_Boreal",-0.176779741997133,23
"3686","QHI:KO:4","Boreal",0,23
"3687","QHI:KO:4","Cosmopolitan",0.356675726570255,23
"3688","QHI:KO:4","High_Low_Arctic",0,23
"3689","QHI:KO:4","Low_Arctic",0,23
"3690","QHI:KO:4","Low_Arctic_Boreal",-0.346007922004434,23
"3691","QHI:KO:5","Boreal",0,18
"3692","QHI:KO:5","Cosmopolitan",1.0303195352215,18
"3693","QHI:KO:5","High_Low_Arctic",0,18
"3694","QHI:KO:5","Low_Arctic",0,18
"3695","QHI:KO:5","Low_Arctic_Boreal",-0.61879690147664,18
"3696","QHI:KO:6","Boreal",0,23
"3697","QHI:KO:6","Cosmopolitan",0.309482688674325,23
"3698","QHI:KO:6","High_Low_Arctic",0,23
"3699","QHI:KO:6","Low_Arctic",0,23
"3700","QHI:KO:6","Low_Arctic_Boreal",-0.122479416117055,23
"3701","RIRI:RIRI2:RIRI2_T1","Boreal",0,16
"3702","RIRI:RIRI2:RIRI2_T1","Cosmopolitan",2.59015178370017,16
"3703","RIRI:RIRI2:RIRI2_T1","High_Low_Arctic",0,16
"3704","RIRI:RIRI2:RIRI2_T1","Low_Arctic",0,16
"3705","RIRI:RIRI2:RIRI2_T1","Low_Arctic_Boreal",-2.59015178370017,16
"3706","RIRI:RIRI2:RIRI2_T10","Boreal",0,16
"3707","RIRI:RIRI2:RIRI2_T10","Cosmopolitan",-0.975267904570545,16
"3708","RIRI:RIRI2:RIRI2_T10","High_Low_Arctic",0,16
"3709","RIRI:RIRI2:RIRI2_T10","Low_Arctic",0,16
"3710","RIRI:RIRI2:RIRI2_T10","Low_Arctic_Boreal",0.975267904570544,16
"3711","RIRI:RIRI2:RIRI2_T11","Boreal",0,16
"3712","RIRI:RIRI2:RIRI2_T11","Cosmopolitan",3.06452718278444,16
"3713","RIRI:RIRI2:RIRI2_T11","High_Low_Arctic",0,16
"3714","RIRI:RIRI2:RIRI2_T11","Low_Arctic",0,16
"3715","RIRI:RIRI2:RIRI2_T11","Low_Arctic_Boreal",-3.06452718278444,16
"3716","RIRI:RIRI2:RIRI2_T12","Boreal",0,16
"3717","RIRI:RIRI2:RIRI2_T12","Cosmopolitan",-1.0448144794673,16
"3718","RIRI:RIRI2:RIRI2_T12","High_Low_Arctic",0,16
